1
3.43e7
1.e-19
1.99e+41

0.0050000	19.6094710	2285.4717000
0.0060000	17.8439140	1744.1712000
0.0070000	16.4694420	1388.3750000
0.0080000	15.3597800	1139.7688000
0.0090000	14.4392730	957.9688700
0.0100000	13.6594570	820.2538700
0.0110000	12.9876610	712.9604300
0.0120000	12.4009440	627.4288800
0.0130000	11.8826630	557.9319700
0.0140000	11.4204090	500.5460000
0.0150000	11.0047150	452.5019100
0.0160000	10.6282150	411.7953600
0.0170000	10.2850800	376.9434700
0.0180000	9.9706295	346.8279900
0.0190000	9.6810549	320.5913900
0.0200000	9.4132209	297.5661300
0.0210000	9.1645203	277.2256500
0.0220000	8.9327644	259.1495700
0.0230000	8.7161006	242.9986300
0.0240000	8.5129485	228.4963400
0.0250000	8.3219508	215.4153100
0.0260000	8.1419338	203.5670400
0.0270000	7.9718774	192.7940300
0.0280000	7.8108895	182.9638000
0.0290000	7.6581864	173.9641700
0.0300000	7.5130762	165.6995900
0.0310000	7.3749456	158.0882200
0.0320000	7.2432486	151.0596200
0.0330000	7.1174975	144.5528100
0.0340000	6.9972548	138.5148100
0.0350000	6.8821270	132.8993800
0.0360000	6.7717591	127.6659900
0.0370000	6.6658294	122.7790000
0.0380000	6.5640464	118.2069200
0.0390000	6.4661446	113.9218700
0.0400000	6.3718816	109.8990800
0.0410000	6.2810360	106.1164600
0.0420000	6.1934049	102.5542500
0.0430000	6.1088016	99.1947750
0.0440000	6.0270547	96.0221100
0.0450000	5.9480059	93.0219230
0.0460000	5.8715090	90.1812690
0.0470000	5.7974286	87.4884270
0.0480000	5.7256394	84.9327650
0.0490000	5.6560249	82.5046180
0.0500000	5.5884768	80.1951800
0.0510000	5.5228942	77.9964170
0.0520000	5.4591830	75.9009810
0.0530000	5.3972554	73.9021420
0.0540000	5.3370291	71.9937250
0.0550000	5.2784271	70.1700560
0.0560000	5.2213775	68.4259110
0.0570000	5.1658123	66.7564750
0.0580000	5.1116680	65.1573040
0.0590000	5.0588847	63.6242870
0.0600000	5.0074060	62.1536190
0.0610000	4.9571788	60.7417750
0.0620000	4.9081529	59.3854800
0.0630000	4.8602809	58.0816920
0.0640000	4.8135181	56.8275820
0.0650000	4.7678220	55.6205120
0.0660000	4.7231525	54.4580250
0.0670000	4.6794716	53.3378260
0.0680000	4.6367432	52.2577690
0.0690000	4.5949330	51.2158480
0.0700000	4.5540084	50.2101850
0.0710000	4.5139386	49.2390190
0.0720000	4.4746939	48.3006980
0.0730000	4.4362465	47.3936700
0.0740000	4.3985695	46.5164790
0.0750000	4.3616375	45.6677520
0.0760000	4.3254262	44.8461990
0.0770000	4.2899123	44.0506040
0.0780000	4.2550738	43.2798190
0.0790000	4.2208893	42.5327620
0.0800000	4.1873386	41.8084120
0.0810000	4.1544024	41.1058030
0.0820000	4.1220621	40.4240200
0.0830000	4.0902998	39.7622000
0.0840000	4.0590985	39.1195250
0.0850000	4.0284418	38.4952180
0.0860000	3.9983142	37.8885430
0.0870000	3.9687004	37.2988040
0.0880000	3.9395861	36.7253370
0.0890000	3.9109574	36.1675120
0.0900000	3.8828008	35.6247320
0.0910000	3.8551035	35.0964270
0.0920000	3.8278533	34.5820550
0.0930000	3.8010381	34.0811010
0.0940000	3.7746465	33.5930740
0.0950000	3.7486674	33.1175050
0.0960000	3.7230904	32.6539470
0.0970000	3.6979050	32.2019760
0.0980000	3.6731013	31.7611830
0.0990000	3.6486700	31.3311810
0.1000000	3.6246017	30.9115970
0.1010000	3.6008875	30.5020790
0.1020000	3.5775188	30.1022850
0.1030000	3.5544875	29.7118910
0.1040000	3.5317853	29.3305870
0.1050000	3.5094046	28.9580750
0.1060000	3.4873379	28.5940690
0.1070000	3.4655780	28.2382970
0.1080000	3.4441177	27.8904960
0.1090000	3.4229503	27.5504150
0.1100000	3.4020692	27.2178120
0.1110000	3.3814681	26.8924570
0.1120000	3.3611407	26.5741260
0.1130000	3.3410811	26.2626070
0.1140000	3.3212834	25.9576930
0.1150000	3.3017421	25.6591880
0.1160000	3.2824517	25.3669010
0.1170000	3.2634068	25.0806510
0.1180000	3.2446023	24.8002600
0.1190000	3.2260333	24.5255620
0.1200000	3.2076949	24.2563910
0.1210000	3.1895823	23.9925920
0.1220000	3.1716911	23.7340140
0.1230000	3.1540167	23.4805100
0.1240000	3.1365548	23.2319400
0.1250000	3.1193013	22.9881690
0.1260000	3.1022520	22.7490660
0.1270000	3.0854031	22.5145040
0.1280000	3.0687505	22.2843620
0.1290000	3.0522906	22.0585230
0.1300000	3.0360197	21.8368730
0.1310000	3.0199342	21.6193020
0.1320000	3.0040307	21.4057030
0.1330000	2.9883058	21.1959760
0.1340000	2.9727561	20.9900200
0.1350000	2.9573786	20.7877400
0.1360000	2.9421700	20.5890430
0.1370000	2.9271273	20.3938390
0.1380000	2.9122476	20.2020410
0.1390000	2.8975280	20.0135670
0.1400000	2.8829656	19.8283330
0.1410000	2.8685577	19.6462620
0.1420000	2.8543015	19.4672760
0.1430000	2.8401946	19.2913030
0.1440000	2.8262343	19.1182700
0.1450000	2.8124180	18.9481080
0.1460000	2.7987435	18.7807490
0.1470000	2.7852083	18.6161290
0.1480000	2.7718101	18.4541830
0.1490000	2.7585466	18.2948500
0.1500000	2.7454156	18.1380710
0.1510000	2.7324150	17.9837880
0.1520000	2.7195426	17.8319440
0.1530000	2.7067963	17.6824850
0.1540000	2.6941742	17.5353570
0.1550000	2.6816742	17.3905100
0.1560000	2.6692944	17.2478930
0.1570000	2.6570330	17.1074580
0.1580000	2.6448881	16.9691560
0.1590000	2.6328579	16.8329440
0.1600000	2.6209405	16.6987740
0.1610000	2.6091344	16.5666050
0.1620000	2.5974378	16.4363940
0.1630000	2.5858490	16.3081000
0.1640000	2.5743664	16.1816830
0.1650000	2.5629884	16.0571030
0.1660000	2.5517135	15.9343240
0.1670000	2.5405401	15.8133080
0.1680000	2.5294668	15.6940190
0.1690000	2.5184922	15.5764230
0.1700000	2.5076146	15.4604840
0.1710000	2.4968329	15.3461710
0.1720000	2.4861455	15.2334510
0.1730000	2.4755512	15.1222920
0.1740000	2.4650486	15.0126630
0.1750000	2.4546365	14.9045360
0.1760000	2.4443135	14.7978790
0.1770000	2.4340785	14.6926670
0.1780000	2.4239301	14.5888690
0.1790000	2.4138673	14.4864600
0.1800000	2.4038889	14.3854130
0.1810000	2.3939936	14.2857020
0.1820000	2.3841804	14.1873030
0.1830000	2.3744482	14.0901900
0.1840000	2.3647958	13.9943410
0.1850000	2.3552223	13.8997300
0.1860000	2.3457265	13.8063370
0.1870000	2.3363075	13.7141380
0.1880000	2.3269642	13.6231120
0.1890000	2.3176956	13.5332380
0.1900000	2.3085009	13.4444950
0.1910000	2.2993790	13.3568620
0.1920000	2.2903289	13.2703210
0.1930000	2.2813499	13.1848510
0.1940000	2.2724409	13.1004340
0.1950000	2.2636011	13.0170510
0.1960000	2.2548296	12.9346850
0.1970000	2.2461256	12.8533170
0.1980000	2.2374883	12.7729320
0.1990000	2.2289167	12.6935110
0.2000000	2.2204101	12.6150380
0.2010000	2.2119677	12.5374970
0.2020000	2.2035887	12.4608730
0.2030000	2.1952723	12.3851500
0.2040000	2.1870178	12.3103120
0.2050000	2.1788245	12.2363460
0.2060000	2.1706915	12.1632370
0.2070000	2.1626183	12.0909710
0.2080000	2.1546040	12.0195330
0.2090000	2.1466480	11.9489110
0.2100000	2.1387496	11.8790910
0.2110000	2.1309082	11.8100590
0.2120000	2.1231230	11.7418050
0.2130000	2.1153934	11.6743140
0.2140000	2.1077188	11.6075760
0.2150000	2.1000985	11.5415770
0.2160000	2.0925320	11.4763060
0.2170000	2.0850186	11.4117520
0.2180000	2.0775576	11.3479040
0.2190000	2.0701487	11.2847510
0.2200000	2.0627910	11.2222810
0.2210000	2.0554841	11.1604850
0.2220000	2.0482274	11.0993510
0.2230000	2.0410204	11.0388710
0.2240000	2.0338625	10.9790330
0.2250000	2.0267531	10.9198290
0.2260000	2.0196918	10.8612490
0.2270000	2.0126780	10.8032820
0.2280000	2.0057112	10.7459210
0.2290000	1.9987909	10.6891560
0.2300000	1.9919166	10.6329780
0.2310000	1.9850877	10.5773790
0.2320000	1.9783040	10.5223500
0.2330000	1.9715647	10.4678830
0.2340000	1.9648695	10.4139690
0.2350000	1.9582180	10.3606020
0.2360000	1.9516096	10.3077710
0.2370000	1.9450439	10.2554710
0.2380000	1.9385205	10.2036940
0.2390000	1.9320389	10.1524310
0.2400000	1.9255988	10.1016760
0.2410000	1.9191996	10.0514220
0.2420000	1.9128409	10.0016610
0.2430000	1.9065224	9.9523872
0.2440000	1.9002437	9.9035929
0.2450000	1.8940043	9.8552717
0.2460000	1.8878039	9.8074172
0.2470000	1.8816420	9.7600228
0.2480000	1.8755183	9.7130823
0.2490000	1.8694324	9.6665896
0.2500000	1.8633839	9.6205384
0.2510000	1.8573725	9.5749228
0.2520000	1.8513978	9.5297370
0.2530000	1.8454594	9.4849751
0.2540000	1.8395570	9.4406315
0.2550000	1.8336903	9.3967006
0.2560000	1.8278588	9.3531770
0.2570000	1.8220623	9.3100552
0.2580000	1.8163005	9.2673300
0.2590000	1.8105729	9.2249961
0.2600000	1.8048793	9.1830484
0.2610000	1.7992193	9.1414820
0.2620000	1.7935927	9.1002918
0.2630000	1.7879991	9.0594730
0.2640000	1.7824382	9.0190208
0.2650000	1.7769097	8.9789306
0.2660000	1.7714134	8.9391977
0.2670000	1.7659488	8.8998175
0.2680000	1.7605158	8.8607856
0.2690000	1.7551139	8.8220976
0.2700000	1.7497431	8.7837492
0.2710000	1.7444028	8.7457360
0.2720000	1.7390930	8.7080540
0.2730000	1.7338133	8.6706990
0.2740000	1.7285634	8.6336670
0.2750000	1.7233431	8.5969539
0.2760000	1.7181521	8.5605559
0.2770000	1.7129901	8.5244690
0.2780000	1.7078569	8.4886895
0.2790000	1.7027523	8.4532137
0.2800000	1.6976759	8.4180379
0.2810000	1.6926276	8.3831583
0.2820000	1.6876071	8.3485716
0.2830000	1.6826141	8.3142741
0.2840000	1.6776484	8.2802624
0.2850000	1.6727098	8.2465332
0.2860000	1.6677980	8.2130830
0.2870000	1.6629129	8.1799085
0.2880000	1.6580541	8.1470066
0.2890000	1.6532214	8.1143739
0.2900000	1.6484147	8.0820075
0.2910000	1.6436337	8.0499041
0.2920000	1.6388782	8.0180607
0.2930000	1.6341480	7.9864743
0.2940000	1.6294429	7.9551419
0.2950000	1.6247626	7.9240606
0.2960000	1.6201069	7.8932276
0.2970000	1.6154757	7.8626400
0.2980000	1.6108688	7.8322950
0.2990000	1.6062859	7.8021898
0.3000000	1.6017268	7.7723219
0.3010000	1.5971914	7.7426883
0.3020000	1.5926794	7.7132867
0.3030000	1.5881907	7.6841143
0.3040000	1.5837251	7.6551686
0.3050000	1.5792824	7.6264470
0.3060000	1.5748624	7.5979472
0.3070000	1.5704649	7.5696666
0.3080000	1.5660897	7.5416029
0.3090000	1.5617367	7.5137536
0.3100000	1.5574057	7.4861165
0.3110000	1.5530965	7.4586891
0.3120000	1.5488090	7.4314693
0.3130000	1.5445429	7.4044548
0.3140000	1.5402981	7.3776433
0.3150000	1.5360745	7.3510328
0.3160000	1.5318718	7.3246209
0.3170000	1.5276899	7.2984057
0.3180000	1.5235287	7.2723850
0.3190000	1.5193879	7.2465568
0.3200000	1.5152675	7.2209190
0.3210000	1.5111672	7.1954695
0.3220000	1.5070870	7.1702066
0.3230000	1.5030266	7.1451281
0.3240000	1.4989859	7.1202321
0.3250000	1.4949648	7.0955168
0.3260000	1.4909631	7.0709803
0.3270000	1.4869807	7.0466206
0.3280000	1.4830174	7.0224361
0.3290000	1.4790731	6.9984249
0.3300000	1.4751476	6.9745852
0.3310000	1.4712408	6.9509153
0.3320000	1.4673525	6.9274134
0.3330000	1.4634827	6.9040778
0.3340000	1.4596311	6.8809069
0.3350000	1.4557977	6.8578989
0.3360000	1.4519823	6.8350523
0.3370000	1.4481848	6.8123655
0.3380000	1.4444051	6.7898367
0.3390000	1.4406429	6.7674645
0.3400000	1.4368983	6.7452473
0.3410000	1.4331710	6.7231835
0.3420000	1.4294609	6.7012717
0.3430000	1.4257680	6.6795103
0.3440000	1.4220921	6.6578978
0.3450000	1.4184330	6.6364329
0.3460000	1.4147907	6.6151140
0.3470000	1.4111650	6.5939398
0.3480000	1.4075559	6.5729088
0.3490000	1.4039631	6.5520196
0.3500000	1.4003866	6.5312709
0.3510000	1.3968263	6.5106613
0.3520000	1.3932820	6.4901895
0.3530000	1.3897537	6.4698542
0.3540000	1.3862411	6.4496541
0.3550000	1.3827444	6.4295878
0.3560000	1.3792632	6.4096541
0.3570000	1.3757975	6.3898518
0.3580000	1.3723472	6.3701796
0.3590000	1.3689122	6.3506362
0.3600000	1.3654924	6.3312206
0.3610000	1.3620876	6.3119314
0.3620000	1.3586979	6.2927676
0.3630000	1.3553230	6.2737279
0.3640000	1.3519629	6.2548111
0.3650000	1.3486174	6.2360162
0.3660000	1.3452865	6.2173421
0.3670000	1.3419701	6.1987875
0.3680000	1.3386681	6.1803515
0.3690000	1.3353804	6.1620329
0.3700000	1.3321068	6.1438307
0.3710000	1.3288473	6.1257437
0.3720000	1.3256019	6.1077710
0.3730000	1.3223703	6.0899116
0.3740000	1.3191525	6.0721643
0.3750000	1.3159485	6.0545282
0.3760000	1.3127581	6.0370023
0.3770000	1.3095812	6.0195856
0.3780000	1.3064178	6.0022772
0.3790000	1.3032677	5.9850760
0.3800000	1.3001310	5.9679811
0.3810000	1.2970074	5.9509916
0.3820000	1.2938969	5.9341065
0.3830000	1.2907994	5.9173250
0.3840000	1.2877149	5.9006461
0.3850000	1.2846432	5.8840688
0.3860000	1.2815843	5.8675924
0.3870000	1.2785381	5.8512160
0.3880000	1.2755045	5.8349386
0.3890000	1.2724834	5.8187594
0.3900000	1.2694748	5.8026776
0.3910000	1.2664785	5.7866924
0.3920000	1.2634945	5.7708028
0.3930000	1.2605228	5.7550081
0.3940000	1.2575631	5.7393075
0.3950000	1.2546156	5.7237001
0.3960000	1.2516800	5.7081852
0.3970000	1.2487563	5.6927620
0.3980000	1.2458445	5.6774297
0.3990000	1.2429444	5.6621875
0.4000000	1.2400560	5.6470347
0.4010000	1.2371792	5.6319705
0.4020000	1.2343140	5.6169942
0.4030000	1.2314602	5.6021050
0.4040000	1.2286179	5.5873023
0.4050000	1.2257869	5.5725853
0.4060000	1.2229671	5.5579533
0.4070000	1.2201585	5.5434055
0.4080000	1.2173611	5.5289413
0.4090000	1.2145747	5.5145601
0.4100000	1.2117994	5.5002610
0.4110000	1.2090349	5.4860435
0.4120000	1.2062813	5.4719069
0.4130000	1.2035385	5.4578505
0.4140000	1.2008064	5.4438737
0.4150000	1.1980850	5.4299758
0.4160000	1.1953742	5.4161562
0.4170000	1.1926740	5.4024142
0.4180000	1.1899842	5.3887493
0.4190000	1.1873048	5.3751607
0.4200000	1.1846358	5.3616480
0.4210000	1.1819771	5.3482104
0.4220000	1.1793286	5.3348474
0.4230000	1.1766903	5.3215584
0.4240000	1.1740621	5.3083428
0.4250000	1.1714439	5.2952001
0.4260000	1.1688357	5.2821295
0.4270000	1.1662375	5.2691307
0.4280000	1.1636492	5.2562030
0.4290000	1.1610706	5.2433458
0.4300000	1.1585019	5.2305587
0.4310000	1.1559428	5.2178410
0.4320000	1.1533934	5.2051922
0.4330000	1.1508536	5.1926117
0.4340000	1.1483234	5.1800992
0.4350000	1.1458026	5.1676540
0.4360000	1.1432912	5.1552755
0.4370000	1.1407893	5.1429634
0.4380000	1.1382966	5.1307170
0.4390000	1.1358133	5.1185359
0.4400000	1.1333391	5.1064196
0.4410000	1.1308741	5.0943676
0.4420000	1.1284183	5.0823794
0.4430000	1.1259715	5.0704545
0.4440000	1.1235337	5.0585924
0.4450000	1.1211049	5.0467927
0.4460000	1.1186850	5.0350548
0.4470000	1.1162740	5.0233784
